PostCode,latitude,longitude
3002AA,51.955118652773,4.5301190909178
3002AB,51.955118652773,4.5301190909178
3002AC,51.955118652773,4.5301190909178
3002AD,51.955118652773,4.5301190909178
3002AE,51.955118652773,4.5301190909178
3002AG,51.955118652773,4.5301190909178
3002AH,51.955118652773,4.5301190909178
3002AJ,51.955118652773,4.5301190909178
3002AK,51.955118652773,4.5301190909178
3002AL,51.955118652773,4.5301190909178
3002AM,51.955118652773,4.5301190909178
3002AN,51.955118652773,4.5301190909178
3002AP,51.955118652773,4.5301190909178
3002AR,51.955118652773,4.5301190909178
3002AS,51.955118652773,4.5301190909178
3002AT,51.955118652773,4.5301190909178
3002AV,51.955118652773,4.5301190909178
3002EA,51.955118652773,4.5301190909178
3002EB,51.955118652773,4.5301190909178
3002EC,51.955118652773,4.5301190909178
3002ED,51.955118652773,4.5301190909178
3002EE,51.955118652773,4.5301190909178
3002EG,51.955118652773,4.5301190909178
3002GB,51.955118652773,4.5301190909178
3002GD,51.955118652773,4.5301190909178
3002HA,51.955118652773,4.5301190909178
3002HB,51.955118652773,4.5301190909178
3002HC,51.955118652773,4.5301190909178
3002HD,51.955118652773,4.5301190909178
3002HE,51.955118652773,4.5301190909178
3002HG,51.955118652773,4.5301190909178
3002HH,51.955118652773,4.5301190909178
3002JA,51.955118652773,4.5301190909178
3002JB,51.955118652773,4.5301190909178
3002JC,51.955118652773,4.5301190909178
3002SK,51.955118652773,4.5301190909178
3003AA,51.955118652773,4.5301190909178
3003AB,51.955118652773,4.5301190909178
3003AC,51.955118652773,4.5301190909178
3003AD,51.955118652773,4.5301190909178
3003AE,51.955118652773,4.5301190909178
3003AG,51.955118652773,4.5301190909178
3003AH,51.955118652773,4.5301190909178
3003AJ,51.955118652773,4.5301190909178
3003AK,51.955118652773,4.5301190909178
3003AL,51.955118652773,4.5301190909178
3003AM,51.955118652773,4.5301190909178
3003AN,51.955118652773,4.5301190909178
3003AP,51.955118652773,4.5301190909178
3003AR,51.955118652773,4.5301190909178
3003AS,51.955118652773,4.5301190909178
3003AT,51.955118652773,4.5301190909178
3003AV,51.955118652773,4.5301190909178
3003AW,51.955118652773,4.5301190909178
3003BK,51.955118652773,4.5301190909178
3003DA,51.955118652773,4.5301190909178
3003DB,51.955118652773,4.5301190909178
3003DC,51.955118652773,4.5301190909178
3003DD,51.955118652773,4.5301190909178
3003DE,51.955118652773,4.5301190909178
3003DG,51.955118652773,4.5301190909178
3003DH,51.955118652773,4.5301190909178
3003DJ,51.955118652773,4.5301190909178
3003DK,51.955118652773,4.5301190909178
3003KA,51.955118652773,4.5301190909178
3003KB,51.955118652773,4.5301190909178
3003KC,51.955118652773,4.5301190909178
3003KD,51.955118652773,4.5301190909178
3003KE,51.955118652773,4.5301190909178
3003LA,51.955118652773,4.5301190909178
3003LB,51.955118652773,4.5301190909178
3003LC,51.955118652773,4.5301190909178
3003MA,51.955118652773,4.5301190909178
3003MB,51.955118652773,4.5301190909178
3003SK,51.955118652773,4.5301190909178
3004AA,51.955118652773,4.5301190909178
3004AB,51.955118652773,4.5301190909178
3004AC,51.955118652773,4.5301190909178
3004AD,51.955118652773,4.5301190909178
3004AE,51.955118652773,4.5301190909178
3004AG,51.955118652773,4.5301190909178
3004AH,51.955118652773,4.5301190909178
3004AJ,51.955118652773,4.5301190909178
3004BA,51.955118652773,4.5301190909178
3004BC,51.955118652773,4.5301190909178
3004EA,51.955118652773,4.5301190909178
3004EB,51.955118652773,4.5301190909178
3004EC,51.955118652773,4.5301190909178
3004ED,51.955118652773,4.5301190909178
3004EE,51.955118652773,4.5301190909178
3004EG,51.955118652773,4.5301190909178
3004EH,51.955118652773,4.5301190909178
3004EJ,51.955118652773,4.5301190909178
3004GA,51.955118652773,4.5301190909178
3004GB,51.955118652773,4.5301190909178
3004GC,51.955118652773,4.5301190909178
3004GD,51.955118652773,4.5301190909178
3004HA,51.955118652773,4.5301190909178
3004HB,51.955118652773,4.5301190909178
3004HC,51.955118652773,4.5301190909178
3004HE,51.955118652773,4.5301190909178
3004HH,51.955118652773,4.5301190909178
3004HK,51.955118652773,4.5301190909178
3004HM,51.955118652773,4.5301190909178
3004HP,51.955118652773,4.5301190909178
3004SK,51.955118652773,4.5301190909178
3005DA,51.955118652773,4.5301190909178
3005DB,51.955118652773,4.5301190909178
3005DC,51.955118652773,4.5301190909178
3005EA,51.955118652773,4.5301190909178
3005EB,51.955118652773,4.5301190909178
3005EC,51.955118652773,4.5301190909178
3005ED,51.955118652773,4.5301190909178
3005EE,51.955118652773,4.5301190909178
3005GA,51.955118652773,4.5301190909178
3005GB,51.955118652773,4.5301190909178
3005GC,51.955118652773,4.5301190909178
3005GD,51.955118652773,4.5301190909178
3005LA,51.955118652773,4.5301190909178
3005LB,51.955118652773,4.5301190909178
3005LC,51.955118652773,4.5301190909178
3005LL,51.955118652773,4.5301190909178
3006AA,51.955118652773,4.5301190909178
3006AB,51.955118652773,4.5301190909178
3006AC,51.955118652773,4.5301190909178
3006AD,51.955118652773,4.5301190909178
3006AE,51.955118652773,4.5301190909178
3006AG,51.955118652773,4.5301190909178
3006AH,51.955118652773,4.5301190909178
3006AJ,51.955118652773,4.5301190909178
3006AK,51.955118652773,4.5301190909178
3006AL,51.955118652773,4.5301190909178
3006AM,51.955118652773,4.5301190909178
3006DA,51.955118652773,4.5301190909178
3006DB,51.955118652773,4.5301190909178
3006DC,51.955118652773,4.5301190909178
3006HA,51.955118652773,4.5301190909178
3006HB,51.955118652773,4.5301190909178
3006HC,51.955118652773,4.5301190909178
3006SK,51.955118652773,4.5301190909178
3007AA,51.955118652773,4.5301190909178
3007AB,51.955118652773,4.5301190909178
3007AC,51.955118652773,4.5301190909178
3007AD,51.955118652773,4.5301190909178
3007AE,51.955118652773,4.5301190909178
3007AG,51.955118652773,4.5301190909178
3007AH,51.955118652773,4.5301190909178
3007AJ,51.955118652773,4.5301190909178
3007AK,51.955118652773,4.5301190909178
3007AL,51.955118652773,4.5301190909178
3007AM,51.955118652773,4.5301190909178
3007AN,51.955118652773,4.5301190909178
3007AP,51.955118652773,4.5301190909178
3007BJ,51.955118652773,4.5301190909178
3007BL,51.955118652773,4.5301190909178
3007BS,51.955118652773,4.5301190909178
3007DA,51.955118652773,4.5301190909178
3007DB,51.955118652773,4.5301190909178
3007DC,51.955118652773,4.5301190909178
3007DD,51.955118652773,4.5301190909178
3007DE,51.955118652773,4.5301190909178
3007DG,51.955118652773,4.5301190909178
3007DH,51.955118652773,4.5301190909178
3007DJ,51.955118652773,4.5301190909178
3007DK,51.955118652773,4.5301190909178
3007GA,51.955118652773,4.5301190909178
3007GB,51.955118652773,4.5301190909178
3007GC,51.955118652773,4.5301190909178
3007GD,51.955118652773,4.5301190909178
3007GE,51.955118652773,4.5301190909178
3007GG,51.955118652773,4.5301190909178
3007JA,51.955118652773,4.5301190909178
3007KA,51.955118652773,4.5301190909178
3007KB,51.955118652773,4.5301190909178
3007LA,51.955118652773,4.5301190909178
3007LB,51.955118652773,4.5301190909178
3007LC,51.955118652773,4.5301190909178
3007LD,51.955118652773,4.5301190909178
3007LE,51.955118652773,4.5301190909178
3007LG,51.955118652773,4.5301190909178
3007MA,51.955118652773,4.5301190909178
3007MB,51.955118652773,4.5301190909178
3007MC,51.955118652773,4.5301190909178
3007MD,51.955118652773,4.5301190909178
3007ME,51.955118652773,4.5301190909178
3007SK,51.955118652773,4.5301190909178
3008AA,51.955118652773,4.5301190909178
3008AB,51.955118652773,4.5301190909178
3008AC,51.955118652773,4.5301190909178
3008AD,51.955118652773,4.5301190909178
3008AE,51.955118652773,4.5301190909178
3008AG,51.955118652773,4.5301190909178
3008AH,51.955118652773,4.5301190909178
3008AJ,51.955118652773,4.5301190909178
3008AK,51.955118652773,4.5301190909178
3008AL,51.955118652773,4.5301190909178
3008AM,51.955118652773,4.5301190909178
3008AN,51.955118652773,4.5301190909178
3008AP,51.955118652773,4.5301190909178
3008AR,51.955118652773,4.5301190909178
3008AS,51.955118652773,4.5301190909178
3008AT,51.955118652773,4.5301190909178
3008AV,51.9377643660925,4.5053994338171
3008AX,51.9377643660925,4.5053994338171
3008AZ,51.9377643660925,4.5053994338171
3008BP,51.9377643660925,4.5053994338171
3008BR,51.9377643660925,4.5053994338171
3008DA,51.9377643660925,4.5053994338171
3008DB,51.9377643660925,4.5053994338171
3008DC,51.9377643660925,4.5053994338171
3008EA,51.9377643660925,4.5053994338171
3008EB,51.9377643660925,4.5053994338171
3008EC,51.9377643660925,4.5053994338171
3008ED,51.9377643660925,4.5053994338171
3008EG,51.9377643660925,4.5053994338171
3008EJ,51.9377643660925,4.5053994338171
3008EK,51.9377643660925,4.5053994338171
3008HA,51.9377643660925,4.5053994338171
3008HB,51.9377643660925,4.5053994338171
3008HC,51.9377643660925,4.5053994338171
3008HE,51.9377643660925,4.5053994338171
3008HG,51.9377643660925,4.5053994338171
3008JA,51.9377643660925,4.5053994338171
3008JB,51.9377643660925,4.5053994338171
3008JC,51.9377643660925,4.5053994338171
3008JD,51.9377643660925,4.5053994338171
3008JE,51.9377643660925,4.5053994338171
3008JG,51.9377643660925,4.5053994338171
3008KA,51.9377643660925,4.5053994338171
3008KB,51.9377643660925,4.5053994338171
3008PA,51.9377643660925,4.5053994338171
3008PB,51.9377643660925,4.5053994338171
3008PC,51.9377643660925,4.5053994338171
3008PD,51.9377643660925,4.5053994338171
3008PE,51.9377643660925,4.5053994338171
3008PG,51.9377643660925,4.5053994338171
3008SK,51.9377643660925,4.5053994338171
3009AA,51.9377643660925,4.5053994338171
3009AB,51.9377643660925,4.5053994338171
3009AC,51.9377643660925,4.5053994338171
3009AD,51.9377643660925,4.5053994338171
3009AE,51.9377643660925,4.5053994338171
3009AG,51.9377643660925,4.5053994338171
3009AH,51.9377643660925,4.5053994338171
3009AM,51.9377643660925,4.5053994338171
3009AN,51.9377643660925,4.5053994338171
3009AP,51.9377643660925,4.5053994338171
3009AR,51.9377643660925,4.5053994338171
3009AS,51.9377643660925,4.5053994338171
3009AT,51.9377643660925,4.5053994338171
3009AV,51.9377643660925,4.5053994338171
3009AX,51.9377643660925,4.5053994338171
3009CA,51.9377643660925,4.5053994338171
3009CB,51.9377643660925,4.5053994338171
3009CC,51.9377643660925,4.5053994338171
3009CD,51.9377643660925,4.5053994338171
3009CE,51.9377643660925,4.5053994338171
3009GA,51.9377643660925,4.5053994338171
3009GB,51.9377643660925,4.5053994338171
3009GC,51.9377643660925,4.5053994338171
3009GD,51.9377643660925,4.5053994338171
3009GE,51.9377643660925,4.5053994338171
3009MA,51.9377643660925,4.5053994338171
3009MB,51.9377643660925,4.5053994338171
3009MC,51.9377643660925,4.5053994338171
3009MD,51.9377643660925,4.5053994338171
3009ME,51.9377643660925,4.5053994338171
3009SB,51.9377643660925,4.5053994338171
3009SK,51.9377643660925,4.5053994338171
3009TC,51.9377643660925,4.5053994338171
3009TH,51.9377643660925,4.5053994338171
3009TJ,51.9377643660925,4.5053994338171
3011AA,51.9204100794119,4.4806797767164
3011AB,51.9193408450896,4.4814653129374
3011AC,51.9194628923096,4.4814854696081
3011AD,51.9229269968523,4.4790473657257
3011AE,51.9202447139347,4.4805757395924
3011AG,51.919113994223295,4.4809602966241
3011AH,51.922683099281564,4.4802814166939
3011AJ,51.9241491947581,4.47913581941045
3011AK,51.9243778697695,4.4807206983665004
3011AL,51.9213748520334,4.4823472758976
3011AM,51.92052768944055,4.48126098340245
3011AN,51.921512354389094,4.4818720650667
3011AP,51.91968046905,4.4811548078846
3011AR,51.92133645944795,4.48286723422355
3011AS,51.921777706751755,4.4827082215126
3011AT,51.921346001807805,4.483024310411301
3011AV,51.9209707164308,4.4834078715704
3011AW,51.924467175322,4.479596905545
3011AX,51.9244665978822,4.4794074859516
3011AZ,51.924228836219,4.4796954909034
3011BA,51.917064782065,4.4802962933197
3011BD,51.9166289852406,4.4803084277492
3011BE,51.916612849558,4.4803113628465
3011BG,51.9165910109721,4.480311055946
3011BH,51.9153512089568,4.4800957104263
3011BJ,51.9125968357646,4.4807842798849
3011BK,51.9120385669795,4.4821566635306
3011BL,51.9119304461714,4.4811196274653
3011BM,51.9118305209022,4.4799687085909
3011BN,51.9115346442228,4.4789123894351
3011BP,51.9113603606575,4.4783640238414
3011BR,51.911527069227,4.4806925969456
3011BS,51.9105972721261,4.4785214416003
3011BT,51.9111429189893,4.4807199706583
3011CA,51.9129422766342,4.480093299401
3011CB,51.9149852928694,4.4806717525715
3011CC,51.9145780722117,4.4806704854648
3011CD,51.9137197714343,4.4806852843917
3011CE,51.913182320441,4.4807106579625
3011CG,51.9127785563264,4.480480972057
3011CH,51.9155489424627,4.4810922550098
3011CJ,51.914749370862,4.4814227511377
3011CK,51.9158485517845,4.4812981907203
3011CL,51.9144943643645,4.4810954260103
3011CM,51.913927842574,4.4811939144
3011CN,51.913839654403,4.4799285086503
3011DA,51.9227127308868,4.4813756899354
3011DB,51.9224090785687,4.4816433850488
3011DC,51.9236727443021,4.4816689424705
3011DD,51.9243685325335,4.484441928419
3011DE,51.923515181841,4.4829095644119
3011DG,51.9234636251238,4.4829437938723
3011DH,51.9234120684065,4.4829780233327
3011DJ,51.924615645572,4.4811551771007
3011DK,51.923627081533,4.4827330015651
3011EA,51.9148537465576,4.4824433887262
3011EB,51.9171224050102,4.4811187383562
3011EC,51.9168487865186,4.4813148403573
3011ED,51.9165218044479,4.481525118374
3011EE,51.9160924440106,4.4816022857291
3011EG,51.9158285988665,4.48161062365
3011EH,51.915439130965,4.4816093956367
3011EJ,51.9151930995743,4.4816175971377
3011EK,51.914891343512,4.4816218305321
3011EL,51.914616328012,4.4816361477182
3011EM,51.9142960533525,4.4816459484595
3011EN,51.9139328951239,4.4817017210053
3011EP,51.9118592152884,4.481835042797
3011ER,51.9164556060056,4.4808991446278
3011ES,51.9162267654664,4.4811138605852
3011ET,51.9162216640305,4.4806431819456
3011EV,51.9166843800701,4.4809031234705
3011EW,51.9174288055102,4.480770933294
3011GA,51.91956613386825,4.48746790631535
3011GB,51.9190039927648,4.4850620277578
3011GC,51.9214964070177,4.485480014604
3011GD,51.9211716575447,4.4859742570485
3011GE,51.9210343918234,4.485155259208
3011GG,51.9198982551878,4.4847140098185
3011GH,51.9194822563126,4.4841178213951
3011GJ,51.9196133041105,4.4820618237618
3011GK,51.9192457725583,4.4820387061822
3011GL,51.9194941420708,4.4823785657723
3011GM,51.9193042866828,4.4855553669866
3011GN,51.920001049384,4.4855202944447
3011GP,51.919602651088,4.4841481014414
3011GR,51.919232126278,4.4825571776177
3011GS,51.919232126278,4.4825571776177
3011GT,51.9200072101065,4.4829291276563
3011GV,51.9220554603875,4.483716547532
3011GW,51.9194210575263,4.4837166975288
3011GX,51.919857801629,4.4870375015793
3011GZ,51.9197681649738,4.4862271425992
3011HA,51.9227043784245,4.4840488208484
3011HB,51.9221988923006,4.4853418138146
3011HC,51.9229486786118,4.4855525431049
3011HD,51.924388605753,4.4857401738873
3011HE,51.921971710849,4.4874444407867
3011HG,51.9231346236728,4.4867941427279
3011HH,51.9221626791483,4.4879958463167
3011HJ,51.9218602152652,4.4882663362852
3011HK,51.9232382421655,4.4855778932061
3011HL,51.9224718139988,4.4829434458521
3011HM,51.9224774459019,4.4848109646524
3011HN,51.922483077805,4.4866784834527
3011HP,51.9224893582997,4.4879321183913
3011HR,51.9224906243759,4.485673527355
3011HS,51.9224918904521,4.4834149363187
3011HT,51.9220106163804,4.4839884282135
3011HV,51.9223411754164,4.483912308772
3011HW,51.9226959397331,4.4850538028764
3011HX,51.9230507040498,4.4861952969807
3011JA,51.9242141749483,4.4858419180048
3011JB,51.9238429807752,4.4854831771203
3011JC,51.9235600970587,4.4850153582311
3011JD,51.9229641000923,4.4839171824891
3011JE,51.922785032231,4.4835764195963
3011JG,51.9225287583651,4.4830633665752
3011JH,51.9219563059241,4.4814656122262
3011JJ,51.924276470011,4.4863037054716
3011JK,51.9235676920899,4.4855544605965
3011JL,51.9233696863603,4.485212580587
3011JM,51.9227254218114,4.4840097921734
3011JN,51.9223225460993,4.4832193080694
3011JP,51.9218711677732,4.4821173083839
3011JR,51.9217024799876,4.4816663686619
3011JS,51.9214250798154,4.4806891848286
3011JT,51.924231735786,4.4865001789537
3011KA,51.9237156010755,4.4952584681665
3011KB,51.923735719823,4.4948531373725
3011KC,51.9237906830888,4.4941749644028
3011KD,51.923889563138,4.4927073794395
3011KE,51.9240531390293,4.4907818699353
3011KG,51.9241147172198,4.4900703157361
3011KH,51.924119953247,4.4896308836752
3011KJ,51.9241886907004,4.4873472475009
3011KK,51.9242804226086,4.4869598331172
3011KL,51.9243524635785,4.4866538995687
3011KM,51.924588248529,4.486010215784
3011KN,51.9245912357254,4.4859909071281
3011KP,51.924773720609,4.4843396725155
3011KR,51.92483092368,4.483876202499
3011KS,51.924923979269,4.4833996525034
3011KT,51.925051812661,4.4829572929219
3011KW,51.9233035557265,4.495784681874
3011KX,51.9231350606407,4.4959290340149
3011KZ,51.9230013869196,4.4962168014966
3011LA,51.9238901600433,4.4875638563219
3011LB,51.923300907307,4.488572894
3011LC,51.9234683125167,4.4874723619857
3011LD,51.9221304547711,4.4886321264977
3011LE,51.924010824015,4.4864537177943
3011LG,51.9238551234277,4.4870672418584
3011LH,51.9235459562305,4.4878410481354
3011LJ,51.9231408141392,4.488275656506
3011LK,51.9226699296381,4.488597582294
3011LL,51.9223360245924,4.488884394072
3011LM,51.9227008103892,4.4887883302971
3011LN,51.923065596186,4.4886922665222
3011LP,51.9235617004282,4.4866498680637
3011MA,51.9206231908662,4.4893593283349
3011MC,51.9201450491224,4.492824011334
3011MD,51.9204560806744,4.4895108945539
3011MG,51.919751149589,4.4907762384982
3011MH,51.9201699884627,4.4905425518686
3011MJ,51.920271895956,4.4922498795372
3011MK,51.9200439116562,4.4913491388651
3011ML,51.9199069744273,4.4918701774424
3011MN,51.9197408371477,4.49244294607
3011MP,51.919513432895,4.4905838486972
3011MZ,51.9212674903029,4.49400417624
3011NA,51.9228219257083,4.4905078314205
3011NB,51.9239676146855,4.4880305936726
3011NC,51.9237512801789,4.4884574827815
3011ND,51.9234536401853,4.4887041337455
3011NE,51.923202873209,4.4888437440931
3011NG,51.9229231549485,4.4889235695105
3011NH,51.92292119635,4.4889221245978
3011NK,51.9224535852469,4.4892099882068
3011NL,51.922395524873,4.4892030316002
3011NM,51.9213837592014,4.4898193606968
3011NN,51.9237589956076,4.4894283913968
3011NP,51.9234525040387,4.4895860636868
3011NR,51.9229596114825,4.4898730093706
3011NS,51.9226377645338,4.4900497345875
3011NT,51.9223765600874,4.4901939553899
3011NV,51.9221191615942,4.4903225625722
3011PA,51.9202397726511,4.4868710743192
3011PB,51.92020442466,4.4877042330366
3011PD,51.9233561254506,4.4948513297726
3011PE,51.9231336298996,4.4941450066318
3011PG,51.9228317510147,4.4931774091567
3011PH,51.9226280018264,4.4925352419449
3011PJ,51.9222919552313,4.4913326359668
3011PK,51.9220931876723,4.4905543824286
3011PL,51.9216808828014,4.489050943844
3011PM,51.9206964541293,4.4840587404133
3011PN,51.9233784518733,4.495528915219
3011PP,51.9231212562858,4.4947231929247
3011PR,51.9229361082513,4.4941389136238
3011PS,51.922658177857,4.4932401566957
3011PT,51.9218776405246,4.4907889213031
3011PV,51.9205698585501,4.4844946855198
3011PW,51.9207120675044,4.4837726596547
3011PX,51.9204596854188,4.4847136055523
3011PZ,51.9204596854188,4.4847136055523
3011RA,51.923465684098,4.4929285505769
3011RB,51.9235460604459,4.4910431351414
3011RC,51.9234351960553,4.4903803619246
3011RD,51.9233496759652,4.489889415737
3011RE,51.9233485007986,4.4910091502609
3011RG,51.9235642453555,4.4899572943005
3011RH,51.922541969002,4.4937268174111
3011RJ,51.923641074384,4.4937054592142
3011RK,51.9233004842887,4.4936758239154
3011RL,51.9225889659728,4.4940219926571
3011RM,51.923220389844,4.4938232501634
3011RN,51.922559736168,4.4935062345628
3011RP,51.9220865477759,4.4933074794053
3011RR,51.923881150314,4.4915047713136
3011RS,51.9231048684138,4.491354830349
3011RT,51.9222180233419,4.4924136298313
3011SB,51.9229544911914,4.4952639736833
3011SC,51.9230170414566,4.495471524204
3011SE,51.9228841195508,4.4949818156383
3011SG,51.922751197645,4.4944921070726
3011SH,51.9226541600656,4.494880665297
3011SJ,51.9227834892342,4.4959098186813
3011SK,51.9225858189756,4.4953277311301
3011SL,51.9224461204257,4.4949226500197
3011SM,51.9223052720783,4.4945145558813
3011SN,51.9219325067581,4.4934941228167
3011SP,51.921929052922,4.4934898475335
3011SR,51.921929052922,4.4934898475335
3011ST,51.9219152221372,4.4934409069475
3011TA,51.918532098715346,4.48706099755555
3011TB,51.918234503175,4.4856855449518
3011TC,51.919772066838,4.4962589828305
3011TD,51.9202347476421,4.49715961012765
3011TE,51.9199642992027,4.4962171608117
3011TG,51.9195261064364,4.4949817678608
3011TH,51.9193127900348,4.4943124704134
3011TK,51.9200342266722,4.4965058989254
3011TL,51.9207556633095,4.4986993274374
3011TM,51.919317141739796,4.493556374780351
3011TN,51.918688398223,4.4927636565806
3011TP,51.91798189728,4.4863208550779
3011TR,51.917822840176,4.4851113656611
3011TS,51.920620621095,4.4937043714532
3011TT,51.922019511554495,4.4980008743493
3011TV,51.9194041617495,4.4981295976225
3011TX,51.9194906589072,4.4977404572185
3011TZ,51.9187930650668,4.4910811638829
3011VA,51.9167634304544,4.4884212256399
3011VB,51.9162526194224,4.4876312508153
3011VC,51.9161131507465,4.4874247734487
3011VD,51.9158379145144,4.4868800278383
3011VE,51.9156318457684,4.4865547832971
3011VH,51.917419681669145,4.4889948300443
3011VL,51.9210227461566,4.494283473045
3011VM,51.9208137526332,4.4934029889298
3011VN,51.9213756068411,4.4952778152011
3011VP,51.9205843863143,4.4938196706854
3011VR,51.9210745227124,4.4951252570463
3011VS,51.9213780616379,4.4964984343305
3011VT,51.9217342452266,4.4968702254573
3011VW,51.9157938565175,4.4848058500924
3011VX,51.9149709940901,4.4852806925176
3011VZ,51.916575114892,4.4844088413016
3011WB,51.9186748691585,4.4920078880704
3011WC,51.9181998800824,4.4885487016124
3011WD,51.9177248910063,4.4850895151543
3011WG,51.918761969378,4.4917540925287
3011WH,51.9184941878656,4.4903811754365
