PostCode,Bus,Ferry,IC,Metro,Tram,Trein
3051PE,0.0012415676789472097,0.035818353540250834,0.024201714107771184,0.019836083439442383,0.0012415676789472097,0.0030069310911988965
3051PG,0.0017986778142584565,0.03578302488815987,0.024436770341132737,0.0204383816693266,0.0017986778142584565,0.0035009588882269267
3051PH,0.0018549722280347808,0.03477894131063292,0.023152599023143743,0.019760755114652587,0.0018549722280347808,0.0023116568970386205
3051PJ,0.0021635794358039547,0.03474328742962734,0.023354141607926662,0.020267663769066625,0.0021635794358039547,0.0027959990203294174
3051PK,0.0016845371922242676,0.035055912738577125,0.02345604198473518,0.019827196983135842,0.0016845371922242676,0.0025199504675751986
3051PL,0.001472689837821037,0.03759548756793996,0.02616594929826459,0.020504777701241095,0.001472689837821037,0.004813607389379102
3051PM,0.0018664772638029862,0.037275516351483316,0.026220889684061655,0.0213280254635144,0.0018664772638029862,0.005184001434341269
3051PN,0.0025851332820618343,0.03693074337689641,0.026325156029632923,0.022289480350146437,0.0025851332820618343,0.005755381974388352
3051PP,0.0013074786496808791,0.037760688424708776,0.026319133894699802,0.020506855531443186,0.0013074786496808791,0.004941444970395561
3051PR,0.0014715149217216002,0.0376150124729584,0.026349899869390188,0.020899918854655575,0.0014715149217216002,0.005101879574986252
3051PS,0.0022703802732723256,0.037210251310034484,0.026510977647875404,0.022136345030644766,0.0022703802732723256,0.005786349748772241
3051PT,0.0017612156402507786,0.03537751036032085,0.023951575428138343,0.020226241567702318,0.0017612156402507786,0.0030722702365895147
3051RA,0.001644404345565331,0.03481109368571215,0.02296730166033431,0.019292152375154754,0.001644404345565331,0.0018723044277146673
3051RB,0.0010519544135143934,0.03553534509655822,0.023694088559138734,0.019314712818444876,0.0010519544135143934,0.0023722395249163334
3051RC,8.317733481861153e-4,0.0363542749922098,0.024583571872201875,0.019530585126136132,8.317733481861153e-4,0.0031696279773763647
3051RD,0.0011595830219582016,0.03668443048459679,0.02501715875912787,0.019805604103659738,0.0011595830219582016,0.0036265404780515204
3051RE,0.0018551496211540973,0.0372094040512442,0.02583556015663547,0.020568725384614232,0.0018551496211540973,0.004570109110445591
3051RG,0.0014696922430435667,0.03774376746745065,0.026703859541963137,0.021460098023688846,0.0014696922430435667,0.005596960072045605
